offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,price,room_type,discount,available
117,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-06-18,2023-06-28,4,2,2,2,breakfast_only,1.00,Studio,0,true
118,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-17,2023-11-27,2,1,1,2,breakfast_only,1.00,Studio,0,true
119,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-11,2023-03-18,2,2,0,0,all_inclusive,1.00,Suite,0,true
120,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-11-23,2023-12-07,1,1,1,0,breakfast_lunch,1.00,Suite,0,true
121,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-15,2023-03-25,1,2,1,1,all_inclusive,1.00,Room,10,true
122,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-03-07,2023-03-17,4,1,2,1,all_inclusive,1.00,Villa,0,true
123,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-08-23,2023-09-02,1,2,0,0,all_inclusive,1.00,Villa,0,true
124,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-12-12,2023-12-22,2,0,1,2,all_inclusive,1.00,Room,0,true
125,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-05-29,2023-06-08,1,0,1,2,breakfast_only,1.00,Villa,0,true
126,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-01-19,2023-01-29,4,1,1,2,all_inclusive,1.00,Villa,0,true
127,PERLA GOLDEN SANDS,https://www.coraltravel.pl/hotels_min/10/11857/30503/bułgaria-varna-perla-golden-sands-budynek-glowny.jpg,3,Bułgaria,Varna,2023-09-29,2023-10-09,2,0,2,2,breakfast_only,1.00,Studio,0,true
128,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-17,2023-12-31,1,0,0,0,breakfast_only,1.00,Suite,0,true
129,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-12,2023-08-19,4,0,1,0,breakfast_only,1.00,Room,0,true
130,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-19,2023-08-26,2,2,2,2,breakfast_only,1.00,Suite,0,true
131,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-03,2023-05-13,2,1,1,0,breakfast_only,1.00,Villa,0,true
132,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-07-03,2023-07-10,3,1,2,0,breakfast_only,1.00,Suite,0,true
133,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-02,2023-11-09,1,2,0,0,all_inclusive,1.00,Studio,0,true
134,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-06-23,2023-07-07,2,0,2,1,breakfast_only,1.00,Suite,0,true
135,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-12-14,2023-12-28,1,0,2,1,all_inclusive,1.00,Villa,0,true
136,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-22,2023-02-05,4,0,1,2,breakfast_lunch,1.00,Room,0,true
137,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-17,2023-10-31,2,1,1,0,breakfast_lunch,1.00,Villa,0,true
138,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-13,2023-05-23,4,1,2,0,breakfast_lunch,1.00,Suite,0,true
139,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-10-09,2023-10-23,4,2,2,2,all_inclusive,1.00,Suite,0,true
140,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-11-09,2023-11-16,1,2,0,0,all_inclusive,1.00,Studio,0,true
141,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-18,2023-03-25,3,0,1,2,breakfast_only,1.00,Villa,50,true
142,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-15,2023-05-22,3,2,0,1,all_inclusive,1.00,Villa,0,true
143,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-04-08,2023-04-15,1,2,2,2,breakfast_lunch,1.00,Suite,0,true
144,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-05-24,2023-06-03,1,1,1,1,all_inclusive,1.00,Room,0,true
145,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-25,2023-04-08,4,0,0,1,all_inclusive,1.00,Villa,0,true
146,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-08-19,2023-08-29,2,2,2,1,breakfast_only,1.00,Villa,0,true
147,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-26,2023-02-02,3,2,1,1,breakfast_only,1.00,Suite,0,true
148,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-03-18,2023-03-25,1,1,1,2,breakfast_lunch,1.00,Room,0,true
149,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-09-01,2023-09-08,1,0,2,1,breakfast_lunch,1.00,Suite,0,true
150,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-07,2023-01-17,1,2,1,1,all_inclusive,1.00,Villa,0,true
151,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-12,2023-01-26,1,2,0,2,breakfast_only,1.00,Suite,0,true
152,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-05,2023-01-12,1,2,0,0,breakfast_only,1.00,Suite,0,true
153,CITY PEARL(EX ADAMAKIS HOTEL),https://www.coraltravel.pl/hotels_min/43/69/10395/grecja-kreta-city-pearl-lobby.jpg,3,Grecja,Kreta,2023-01-26,2023-02-05,2,2,1,1,breakfast_lunch,1.00,Suite,0,true
154,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-04,2023-07-18,1,0,1,0,breakfast_only,1.00,Room,0,true
155,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-08-08,2023-08-15,4,2,0,0,breakfast_lunch,1.00,Studio,0,true
156,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-03,2023-07-10,4,2,1,1,all_inclusive,1.00,Studio,0,true
157,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-11-19,2023-12-03,1,1,0,0,all_inclusive,1.00,Suite,0,true
158,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-03-13,2023-03-23,2,0,2,0,breakfast_only,1.00,Studio,0,true
159,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-11-01,2023-11-11,4,0,1,2,breakfast_only,1.00,Villa,0,true
160,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-13,2023-07-27,3,1,0,1,breakfast_only,1.00,Suite,0,true
161,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-03,2023-07-13,2,1,1,2,breakfast_only,1.00,Room,0,true
162,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-02-04,2023-02-14,4,2,0,0,breakfast_only,1.00,Studio,0,true
163,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-01-23,2023-02-06,3,1,2,2,all_inclusive,1.00,Room,0,true
164,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-04-28,2023-05-12,3,1,2,2,breakfast_only,1.00,Room,10,true
165,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-12-06,2023-12-13,4,2,2,1,all_inclusive,1.00,Suite,0,true
166,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-11-09,2023-11-23,4,1,1,1,breakfast_only,1.00,Villa,0,true
167,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-24,2023-08-03,3,0,1,2,breakfast_only,1.00,Studio,0,true
168,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-04-15,2023-04-25,4,2,0,1,breakfast_only,1.00,Room,0,true
169,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-18,2023-07-28,1,0,2,2,breakfast_only,1.00,Villa,0,true
170,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-06,2023-10-20,4,1,0,1,breakfast_lunch,1.00,Room,0,true
171,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-24,2023-08-03,3,0,1,1,all_inclusive,1.00,Room,0,true
172,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-09-13,2023-09-23,1,2,2,2,breakfast_lunch,1.00,Suite,0,true
173,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-01-18,2023-01-25,1,2,1,0,breakfast_lunch,1.00,Studio,0,true
174,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-08-31,2023-09-10,3,0,1,2,breakfast_lunch,1.00,Studio,0,true
175,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-06-08,2023-06-18,1,2,0,0,breakfast_only,1.00,Suite,0,true
176,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-06-12,2023-06-22,1,1,2,1,breakfast_only,1.00,Room,0,true
177,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-05-21,2023-06-04,2,0,0,2,all_inclusive,1.00,Studio,0,true
178,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-09-07,2023-09-21,1,0,0,0,breakfast_only,1.00,Suite,0,true
179,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-04-17,2023-04-24,2,1,2,1,all_inclusive,1.00,Villa,0,true
180,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-12-06,2023-12-20,2,2,1,2,breakfast_lunch,1.00,Room,0,true
181,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-20,2023-11-03,4,1,0,1,breakfast_lunch,1.00,Room,0,true
182,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-11-06,2023-11-13,4,1,2,0,breakfast_lunch,1.00,Villa,0,true
183,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-11-28,2023-12-08,4,0,1,1,all_inclusive,1.00,Room,0,true
184,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-06-07,2023-06-17,1,2,1,0,breakfast_only,1.00,Suite,0,true
185,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-22,2023-11-01,1,2,1,2,breakfast_lunch,1.00,Villa,0,true
186,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-10,2023-10-24,2,0,0,0,all_inclusive,1.00,Room,0,true
187,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-01-09,2023-01-19,1,2,1,1,breakfast_lunch,1.00,Suite,0,true
188,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-06-24,2023-07-04,1,0,2,0,all_inclusive,1.00,Villa,0,true
189,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-16,2023-07-23,1,1,1,0,all_inclusive,1.00,Studio,0,true
190,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-03-06,2023-03-16,2,2,0,1,all_inclusive,1.00,Suite,0,true
191,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-12-15,2023-12-25,4,1,1,2,all_inclusive,1.00,Villa,0,true
192,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-06-27,2023-07-04,3,2,1,1,breakfast_lunch,1.00,Suite,0,true
193,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-03,2023-10-10,4,2,1,1,all_inclusive,1.00,Room,0,true
194,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-09-20,2023-09-27,3,1,1,2,breakfast_lunch,1.00,Room,0,true
195,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-07-12,2023-07-26,1,1,2,0,all_inclusive,1.00,Studio,0,true
196,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-05-27,2023-06-03,4,0,0,0,breakfast_only,1.00,Suite,10,true
197,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-12-22,2023-12-29,3,0,0,1,breakfast_only,1.00,Studio,0,true
198,ORCHID FORT GARDEN,https://www.coraltravel.pl/hotels_min/10/11851/28207/bułgaria-burgas-orchid-fort-garden-relaks-w-basenie.jpg,2,Bułgaria,Burgas,2023-10-09,2023-10-16,2,2,0,1,breakfast_lunch,1.00,Villa,0,true
199,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-01,2023-03-11,4,2,2,2,breakfast_lunch,1.00,Studio,0,true
200,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-14,2023-07-24,3,2,0,1,breakfast_lunch,1.00,Villa,0,true
201,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-11-21,2023-11-28,4,2,0,2,all_inclusive,1.00,Suite,0,true
202,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-02-03,2023-02-13,3,2,2,1,all_inclusive,1.00,Suite,0,true
203,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-10-09,2023-10-19,1,0,0,2,breakfast_only,1.00,Studio,0,true
204,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-08,2023-07-22,1,2,2,1,all_inclusive,1.00,Suite,0,true
205,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-11-08,2023-11-18,3,1,0,2,all_inclusive,1.00,Studio,0,true
206,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-24,2023-04-07,4,1,0,1,breakfast_only,1.00,Room,0,true
207,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-07-18,2023-07-25,1,1,0,0,breakfast_lunch,1.00,Studio,0,true
208,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-08-10,2023-08-17,2,0,2,2,breakfast_lunch,1.00,Studio,0,true
209,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-05-12,2023-05-19,1,1,0,1,all_inclusive,1.00,Suite,0,true
210,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-02-19,2023-03-05,1,0,1,1,all_inclusive,1.00,Villa,0,true
211,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-03-18,2023-03-28,4,0,1,2,all_inclusive,1.00,Villa,0,true
212,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-09-23,2023-10-07,2,1,0,0,breakfast_only,1.00,Room,50,true
213,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-09-23,2023-09-30,3,2,2,2,all_inclusive,1.00,Villa,0,true
214,EFTALIA DOWN TOWN HOTEL,https://www.coraltravel.pl/hotels_min/1/3/520/turcja-alanya-eftalia-down-town-hotel-widok-z-hotelu.jpg,3,Turcja,Alanya,2023-10-15,2023-10-29,1,2,1,2,breakfast_only,1.00,Studio,0,true
215,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-01-18,2023-02-01,3,2,0,2,breakfast_only,1.00,Room,0,true
216,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-05-29,2023-06-12,1,2,2,2,all_inclusive,1.00,Studio,0,true
217,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-10-03,2023-10-17,2,2,1,0,breakfast_lunch,1.00,Room,0,true
218,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-12-15,2023-12-25,3,0,1,1,all_inclusive,1.00,Villa,0,true
219,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-04-06,2023-04-20,3,2,2,1,breakfast_lunch,1.00,Suite,0,true
220,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-02-08,2023-02-22,3,0,1,1,all_inclusive,1.00,Suite,0,true
221,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-06-17,2023-07-01,3,2,2,0,breakfast_only,1.00,Villa,0,true
222,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-12-17,2023-12-31,3,1,2,2,breakfast_lunch,1.00,Room,0,true
223,PORTO PLAZZA,https://www.coraltravel.pl/hotels_min/43/69/1305/grecja-kreta-porto-plazza-grecja-wakacje.jpg,3,Grecja,Kreta,2023-11-11,2023-11-18,4,1,0,2,all_inclusive,1.00,Studio,10,true
